name,pbt1,t1,pbt2,t2,pbt3,t3,points,ind,pbt,wonprevious,triple,TSID
Benito van de Pas,187,T20,127,T20,67,17,60,t1pt,187,0,1,138
Benito van de Pas,501,20,481,T19,424,T19,20,t1pt,501,0,0,139
Benito van de Pas,501,20,481,T19,424,T19,57,t2pt,481,0,1,139
Benito van de Pas,501,20,481,T19,424,T19,57,t3pt,424,0,1,139
Benito van de Pas,367,20,347,T20,287,T20,20,t1pt,367,0,0,139
Benito van de Pas,367,20,347,T20,287,T20,60,t2pt,347,0,1,139
Benito van de Pas,367,20,347,T20,287,T20,60,t3pt,287,0,1,139
Benito van de Pas,227,20,207,T19,150,T19,20,t1pt,227,0,0,139
Benito van de Pas,227,20,207,T19,150,T19,57,t2pt,207,0,1,139
Benito van de Pas,501,20,481,20,461,19,20,t1pt,501,1,0,140
Benito van de Pas,501,20,481,20,461,19,20,t2pt,481,1,0,140
Benito van de Pas,501,20,481,20,461,19,19,t3pt,461,1,0,140
Benito van de Pas,442,20,422,20,402,5,20,t1pt,442,1,0,140
Benito van de Pas,442,20,422,20,402,5,20,t2pt,422,1,0,140
Benito van de Pas,442,20,422,20,402,5,5,t3pt,402,1,0,140
Benito van de Pas,397,20,377,19,358,T18,20,t1pt,397,1,0,140
Benito van de Pas,397,20,377,19,358,T18,19,t2pt,377,1,0,140
Benito van de Pas,397,20,377,19,358,T18,54,t3pt,358,1,1,140
Benito van de Pas,304,20,284,20,264,T20,20,t1pt,304,1,0,140
Benito van de Pas,304,20,284,20,264,T20,20,t2pt,284,1,0,140
Benito van de Pas,304,20,284,20,264,T20,60,t3pt,264,1,1,140
Benito van de Pas,204,20,184,20,164,T20,20,t1pt,204,1,0,140
Benito van de Pas,204,20,184,20,164,T20,20,t2pt,184,1,0,140
Benito van de Pas,501,20,481,T20,421,T20,20,t1pt,501,0,0,141
Benito van de Pas,501,20,481,T20,421,T20,60,t2pt,481,0,1,141
Benito van de Pas,501,20,481,T20,421,T20,60,t3pt,421,0,1,141
Benito van de Pas,361,20,341,20,321,20,20,t1pt,361,0,0,141
Benito van de Pas,361,20,341,20,321,20,20,t2pt,341,0,0,141
Benito van de Pas,361,20,341,20,321,20,20,t3pt,321,0,0,141
Benito van de Pas,301,20,281,T20,221,5,20,t1pt,301,0,0,141
Benito van de Pas,301,20,281,T20,221,5,60,t2pt,281,0,1,141
Benito van de Pas,301,20,281,T20,221,5,5,t3pt,221,0,0,141
Benito van de Pas,216,20,196,T19,139,19,20,t1pt,216,0,0,141
Benito van de Pas,216,20,196,T19,139,19,57,t2pt,196,0,1,141
Benito van de Pas,501,T20,441,20,421,17,60,t1pt,501,0,1,142
Benito van de Pas,501,T20,441,20,421,17,20,t2pt,441,0,0,142
Benito van de Pas,501,T20,441,20,421,17,17,t3pt,421,0,0,142
Benito van de Pas,404,Bounce out,404,T20,344,20,0,t1pt,404,0,0,142
Benito van de Pas,404,Bounce out,404,T20,344,20,60,t2pt,404,0,1,142
Benito van de Pas,404,Bounce out,404,T20,344,20,20,t3pt,344,0,0,142
Benito van de Pas,324,T20,264,20,244,20,60,t1pt,324,0,1,142
Benito van de Pas,324,T20,264,20,244,20,20,t2pt,264,0,0,142
Benito van de Pas,324,T20,264,20,244,20,20,t3pt,244,0,0,142
Benito van de Pas,501,T20,441,T20,381,19,60,t1pt,501,0,1,143
Benito van de Pas,501,T20,441,T20,381,19,60,t2pt,441,0,1,143
Benito van de Pas,501,T20,441,T20,381,19,19,t3pt,381,0,0,143
Benito van de Pas,362,T20,302,20,282,18,60,t1pt,362,0,1,143
Benito van de Pas,362,T20,302,20,282,18,20,t2pt,302,0,0,143
Benito van de Pas,362,T20,302,20,282,18,18,t3pt,282,0,0,143
Benito van de Pas,264,T20,204,20,184,T18,60,t1pt,264,0,1,143
Benito van de Pas,264,T20,204,20,184,T18,20,t2pt,204,0,0,143
Benito van de Pas,264,T20,204,20,184,T18,54,t3pt,184,0,1,143
Benito van de Pas,501,20,481,T19,424,19,20,t1pt,501,1,0,144
Benito van de Pas,501,20,481,T19,424,19,57,t2pt,481,1,1,144
Benito van de Pas,501,20,481,T19,424,19,19,t3pt,424,1,0,144
Benito van de Pas,405,T20,345,20,325,25,60,t1pt,405,1,1,144
Benito van de Pas,405,T20,345,20,325,25,20,t2pt,345,1,0,144
Benito van de Pas,405,T20,345,20,325,25,25,t3pt,325,1,0,144
Benito van de Pas,300,20,280,T20,220,15,20,t1pt,300,1,0,144
Benito van de Pas,300,20,280,T20,220,15,60,t2pt,280,1,1,144
Benito van de Pas,300,20,280,T20,220,15,15,t3pt,220,1,0,144
Benito van de Pas,205,20,185,20,165,T19,20,t1pt,205,1,0,144
Benito van de Pas,205,20,185,20,165,T19,20,t2pt,185,1,0,144
Benito van de Pas,501,20,481,T19,424,19,20,t1pt,501,0,0,145
Benito van de Pas,501,20,481,T19,424,19,57,t2pt,481,0,1,145
Benito van de Pas,501,20,481,T19,424,19,19,t3pt,424,0,0,145
Benito van de Pas,405,20,385,20,365,19,20,t1pt,405,0,0,145
Benito van de Pas,405,20,385,20,365,19,20,t2pt,385,0,0,145
Benito van de Pas,405,20,385,20,365,19,19,t3pt,365,0,0,145
Benito van de Pas,346,T20,286,T20,226,3,60,t1pt,346,0,1,145
Benito van de Pas,346,T20,286,T20,226,3,60,t2pt,286,0,1,145
Benito van de Pas,346,T20,286,T20,226,3,3,t3pt,226,0,0,145
Benito van de Pas,223,20,203,19,184,20,20,t1pt,223,0,0,145
Benito van de Pas,223,20,203,19,184,20,19,t2pt,203,0,0,145
Benito van de Pas,223,20,203,19,184,20,20,t3pt,184,0,0,145
Benito van de Pas,501,20,481,T20,421,20,20,t1pt,501,1,0,146
Benito van de Pas,501,20,481,T20,421,20,60,t2pt,481,1,1,146
Benito van de Pas,501,20,481,T20,421,20,20,t3pt,421,1,0,146
Benito van de Pas,401,T20,341,20,321,20,60,t1pt,401,1,1,146
Benito van de Pas,401,T20,341,20,321,20,20,t2pt,341,1,0,146
Benito van de Pas,401,T20,341,20,321,20,20,t3pt,321,1,0,146
Benito van de Pas,301,Bounce out,301,20,281,20,0,t1pt,301,1,0,146
Benito van de Pas,301,Bounce out,301,20,281,20,20,t2pt,301,1,0,146
Benito van de Pas,301,Bounce out,301,20,281,20,20,t3pt,281,1,0,146
Benito van de Pas,261,20,241,20,221,17,20,t1pt,261,1,0,146
Benito van de Pas,261,20,241,20,221,17,20,t2pt,241,1,0,146
Benito van de Pas,261,20,241,20,221,17,17,t3pt,221,1,0,146
Benito van de Pas,204,20,184,T19,127,19,20,t1pt,204,1,0,146
Benito van de Pas,204,20,184,T19,127,19,57,t2pt,184,1,1,146
Benito van de Pas,501,20,481,T19,424,T19,20,t1pt,501,0,0,147
Benito van de Pas,501,20,481,T19,424,T19,57,t2pt,481,0,1,147
Benito van de Pas,501,20,481,T19,424,T19,57,t3pt,424,0,1,147
Benito van de Pas,367,T20,307,20,287,T20,60,t1pt,367,0,1,147
Benito van de Pas,367,T20,307,20,287,T20,20,t2pt,307,0,0,147
Benito van de Pas,367,T20,307,20,287,T20,60,t3pt,287,0,1,147
Benito van de Pas,227,20,207,T20,147,20,20,t1pt,227,0,0,147
Benito van de Pas,227,20,207,T20,147,20,60,t2pt,207,0,1,147
Benito van de Pas,501,T20,441,20,421,20,60,t1pt,501,0,1,148
Benito van de Pas,501,T20,441,20,421,20,20,t2pt,441,0,0,148
Benito van de Pas,501,T20,441,20,421,20,20,t3pt,421,0,0,148
Benito van de Pas,401,5,396,20,376,T19,5,t1pt,401,0,0,148
Benito van de Pas,401,5,396,20,376,T19,20,t2pt,396,0,0,148
Benito van de Pas,401,5,396,20,376,T19,57,t3pt,376,0,1,148
Benito van de Pas,319,T20,259,20,239,19,60,t1pt,319,0,1,148
Benito van de Pas,319,T20,259,20,239,19,20,t2pt,259,0,0,148
Benito van de Pas,319,T20,259,20,239,19,19,t3pt,239,0,0,148
Benito van de Pas,220,20,200,5,195,T20,20,t1pt,220,0,0,148
Benito van de Pas,220,20,200,5,195,T20,5,t2pt,200,0,0,148
Benito van de Pas,220,20,200,5,195,T20,60,t3pt,195,0,1,148
Benito van de Pas,501,20,481,T20,421,20,20,t1pt,501,1,0,149
Benito van de Pas,501,20,481,T20,421,20,60,t2pt,481,1,1,149
Benito van de Pas,501,20,481,T20,421,20,20,t3pt,421,1,0,149
Benito van de Pas,401,T20,341,20,321,20,60,t1pt,401,1,1,149
Benito van de Pas,401,T20,341,20,321,20,20,t2pt,341,1,0,149
Benito van de Pas,401,T20,341,20,321,20,20,t3pt,321,1,0,149
Benito van de Pas,301,T20,241,T20,181,T20,60,t1pt,301,1,1,149
Benito van de Pas,301,T20,241,T20,181,T20,60,t2pt,241,1,1,149
Benito van de Pas,301,T20,241,T20,181,T20,60,t3pt,181,1,1,149
Benito van de Pas,501,T20,441,T20,381,T20,60,t1pt,501,0,1,150
Benito van de Pas,501,T20,441,T20,381,T20,60,t2pt,441,0,1,150
Benito van de Pas,501,T20,441,T20,381,T20,60,t3pt,381,0,1,150
Benito van de Pas,321,20,301,T20,241,T20,20,t1pt,321,0,0,150
Benito van de Pas,321,20,301,T20,241,T20,60,t2pt,301,0,1,150
Benito van de Pas,321,20,301,T20,241,T20,60,t3pt,241,0,1,150
Benito van de Pas,181,20,161,T20,101,T20,20,t1pt,181,0,0,150
Benito van de Pas,501,20,481,T20,421,20,20,t1pt,501,0,0,151
Benito van de Pas,501,20,481,T20,421,20,60,t2pt,481,0,1,151
Benito van de Pas,501,20,481,T20,421,20,20,t3pt,421,0,0,151
Benito van de Pas,401,20,381,19,362,19,20,t1pt,401,0,0,151
Benito van de Pas,401,20,381,19,362,19,19,t2pt,381,0,0,151
Benito van de Pas,401,20,381,19,362,19,19,t3pt,362,0,0,151
Benito van de Pas,343,20,323,T19,266,19,20,t1pt,343,0,0,151
Benito van de Pas,343,20,323,T19,266,19,57,t2pt,323,0,1,151
Benito van de Pas,343,20,323,T19,266,19,19,t3pt,266,0,0,151
Benito van de Pas,247,20,227,19,208,18,20,t1pt,247,0,0,151
Benito van de Pas,247,20,227,19,208,18,19,t2pt,227,0,0,151
Benito van de Pas,247,20,227,19,208,18,18,t3pt,208,0,0,151
Benito van de Pas,501,20,481,T19,424,T19,20,t1pt,501,0,0,152
Benito van de Pas,501,20,481,T19,424,T19,57,t2pt,481,0,1,152
Benito van de Pas,501,20,481,T19,424,T19,57,t3pt,424,0,1,152
Benito van de Pas,367,20,347,20,327,T20,20,t1pt,367,0,0,152
Benito van de Pas,367,20,347,20,327,T20,20,t2pt,347,0,0,152
Benito van de Pas,367,20,347,20,327,T20,60,t3pt,327,0,1,152
Benito van de Pas,267,T20,207,T20,147,1,60,t1pt,267,0,1,152
Benito van de Pas,267,T20,207,T20,147,1,60,t2pt,207,0,1,152
Benito van de Pas,501,20,481,20,461,20,20,t1pt,501,0,0,153
Benito van de Pas,501,20,481,20,461,20,20,t2pt,481,0,0,153
Benito van de Pas,501,20,481,20,461,20,20,t3pt,461,0,0,153
Benito van de Pas,441,20,421,T19,364,T19,20,t1pt,441,0,0,153
Benito van de Pas,441,20,421,T19,364,T19,57,t2pt,421,0,1,153
Benito van de Pas,441,20,421,T19,364,T19,57,t3pt,364,0,1,153
Benito van de Pas,307,20,287,20,267,T20,20,t1pt,307,0,0,153
Benito van de Pas,307,20,287,20,267,T20,20,t2pt,287,0,0,153
Benito van de Pas,307,20,287,20,267,T20,60,t3pt,267,0,1,153
Benito van de Pas,207,T20,147,19,128,T18,60,t1pt,207,0,1,153
Benito van de Pas,501,T20,441,Bounce out,441,7,60,t1pt,501,0,1,154
Benito van de Pas,501,T20,441,Bounce out,441,7,0,t2pt,441,0,0,154
Benito van de Pas,501,T20,441,Bounce out,441,7,7,t3pt,441,0,0,154
Benito van de Pas,434,T20,374,T20,314,20,60,t1pt,434,0,1,154
Benito van de Pas,434,T20,374,T20,314,20,60,t2pt,374,0,1,154
Benito van de Pas,434,T20,374,T20,314,20,20,t3pt,314,0,0,154
Benito van de Pas,294,20,274,T20,214,20,20,t1pt,294,0,0,154
Benito van de Pas,294,20,274,T20,214,20,60,t2pt,274,0,1,154
Benito van de Pas,294,20,274,T20,214,20,20,t3pt,214,0,0,154
Benito van de Pas,194,Bounce out,194,T20,134,T20,0,t1pt,194,0,0,154
Benito van de Pas,194,Bounce out,194,T20,134,T20,60,t2pt,194,0,1,154
Benito van de Pas,501,1,500,T20,440,Bounce out,1,t1pt,501,0,0,155
Benito van de Pas,501,1,500,T20,440,Bounce out,60,t2pt,500,0,1,155
Benito van de Pas,501,1,500,T20,440,Bounce out,0,t3pt,440,0,0,155
Benito van de Pas,440,20,420,19,401,7,20,t1pt,440,0,0,155
Benito van de Pas,440,20,420,19,401,7,19,t2pt,420,0,0,155
Benito van de Pas,440,20,420,19,401,7,7,t3pt,401,0,0,155
Benito van de Pas,394,20,374,20,354,18,20,t1pt,394,0,0,155
Benito van de Pas,394,20,374,20,354,18,20,t2pt,374,0,0,155
Benito van de Pas,394,20,374,20,354,18,18,t3pt,354,0,0,155
Benito van de Pas,336,20,316,20,296,19,20,t1pt,336,0,0,155
Benito van de Pas,336,20,316,20,296,19,20,t2pt,316,0,0,155
Benito van de Pas,336,20,316,20,296,19,19,t3pt,296,0,0,155
Benito van de Pas,277,T20,217,T20,157,19,60,t1pt,277,0,1,155
Benito van de Pas,277,T20,217,T20,157,19,60,t2pt,217,0,1,155
Benito van de Pas,501,T20,441,T20,381,T20,60,t1pt,501,0,1,156
Benito van de Pas,501,T20,441,T20,381,T20,60,t2pt,441,0,1,156
Benito van de Pas,501,T20,441,T20,381,T20,60,t3pt,381,0,1,156
Benito van de Pas,321,1,320,19,301,17,1,t1pt,321,0,0,156
Benito van de Pas,321,1,320,19,301,17,19,t2pt,320,0,0,156
Benito van de Pas,321,1,320,19,301,17,17,t3pt,301,0,0,156
Benito van de Pas,284,T1,281,T20,221,20,3,t1pt,284,0,0,156
Benito van de Pas,284,T1,281,T20,221,20,60,t2pt,281,0,1,156
Benito van de Pas,284,T1,281,T20,221,20,20,t3pt,221,0,0,156
Benito van de Pas,201,20,181,T20,121,25,20,t1pt,201,0,0,156
Benito van de Pas,201,20,181,T20,121,25,60,t2pt,181,0,1,156
Benito van de Pas,501,20,481,T20,421,T20,20,t1pt,501,0,0,157
Benito van de Pas,501,20,481,T20,421,T20,60,t2pt,481,0,1,157
Benito van de Pas,501,20,481,T20,421,T20,60,t3pt,421,0,1,157
Benito van de Pas,361,20,341,T20,281,5,20,t1pt,361,0,0,157
Benito van de Pas,361,20,341,T20,281,5,60,t2pt,341,0,1,157
Benito van de Pas,361,20,341,T20,281,5,5,t3pt,281,0,0,157
Benito van de Pas,276,20,256,20,236,18,20,t1pt,276,0,0,157
Benito van de Pas,276,20,256,20,236,18,20,t2pt,256,0,0,157
Benito van de Pas,276,20,256,20,236,18,18,t3pt,236,0,0,157
Benito van de Pas,218,T20,158,T20,98,1,60,t1pt,218,0,1,157
Benito van de Pas,501,20,481,20,461,Bounce out,20,t1pt,501,0,0,158
Benito van de Pas,501,20,481,20,461,Bounce out,20,t2pt,481,0,0,158
Benito van de Pas,501,20,481,20,461,Bounce out,0,t3pt,461,0,0,158
Benito van de Pas,461,5,456,20,436,20,5,t1pt,461,0,0,158
Benito van de Pas,461,5,456,20,436,20,20,t2pt,456,0,0,158
Benito van de Pas,461,5,456,20,436,20,20,t3pt,436,0,0,158
Benito van de Pas,416,20,396,19,377,T19,20,t1pt,416,0,0,158
Benito van de Pas,416,20,396,19,377,T19,19,t2pt,396,0,0,158
Benito van de Pas,416,20,396,19,377,T19,57,t3pt,377,0,1,158
Benito van de Pas,320,20,300,19,281,19,20,t1pt,320,0,0,158
Benito van de Pas,320,20,300,19,281,19,19,t2pt,300,0,0,158
Benito van de Pas,320,20,300,19,281,19,19,t3pt,281,0,0,158
Benito van de Pas,262,T20,202,T20,142,20,60,t1pt,262,0,1,158
Benito van de Pas,262,T20,202,T20,142,20,60,t2pt,202,0,1,158
Benito van de Pas,501,20,481,T20,421,T17,20,t1pt,501,0,0,159
Benito van de Pas,501,20,481,T20,421,T17,60,t2pt,481,0,1,159
Benito van de Pas,501,20,481,T20,421,T17,51,t3pt,421,0,1,159
Benito van de Pas,370,20,350,T20,290,5,20,t1pt,370,0,0,159
Benito van de Pas,370,20,350,T20,290,5,60,t2pt,350,0,1,159
Benito van de Pas,370,20,350,T20,290,5,5,t3pt,290,0,0,159
Benito van de Pas,285,T20,225,T19,168,18,60,t1pt,285,0,1,159
Benito van de Pas,285,T20,225,T19,168,18,57,t2pt,225,0,1,159
Benito van de Pas,501,T20,441,1,440,20,60,t1pt,501,1,1,160
Benito van de Pas,501,T20,441,1,440,20,1,t2pt,441,1,0,160
Benito van de Pas,501,T20,441,1,440,20,20,t3pt,440,1,0,160
Benito van de Pas,420,T20,360,20,340,T20,60,t1pt,420,1,1,160
Benito van de Pas,420,T20,360,20,340,T20,20,t2pt,360,1,0,160
Benito van de Pas,420,T20,360,20,340,T20,60,t3pt,340,1,1,160
Benito van de Pas,280,T20,220,T20,160,T18,60,t1pt,280,1,1,160
Benito van de Pas,280,T20,220,T20,160,T18,60,t2pt,220,1,1,160
Benito van de Pas,501,20,481,19,462,18,20,t1pt,501,1,0,161
Benito van de Pas,501,20,481,19,462,18,19,t2pt,481,1,0,161
Benito van de Pas,501,20,481,19,462,18,18,t3pt,462,1,0,161
Benito van de Pas,444,20,424,19,405,18,20,t1pt,444,1,0,161
Benito van de Pas,444,20,424,19,405,18,19,t2pt,424,1,0,161
Benito van de Pas,444,20,424,19,405,18,18,t3pt,405,1,0,161
Benito van de Pas,387,20,367,T20,307,T19,20,t1pt,387,1,0,161
Benito van de Pas,387,20,367,T20,307,T19,60,t2pt,367,1,1,161
Benito van de Pas,387,20,367,T20,307,T19,57,t3pt,307,1,1,161
Benito van de Pas,250,T20,190,20,170,T20,60,t1pt,250,1,1,161
Benito van de Pas,250,T20,190,20,170,T20,20,t2pt,190,1,0,161
Benito van de Pas,501,20,481,T20,421,20,20,t1pt,501,0,0,162
Benito van de Pas,501,20,481,T20,421,20,60,t2pt,481,0,1,162
Benito van de Pas,501,20,481,T20,421,20,20,t3pt,421,0,0,162
Benito van de Pas,401,20,381,T19,324,19,20,t1pt,401,0,0,162
Benito van de Pas,401,20,381,T19,324,19,57,t2pt,381,0,1,162
Benito van de Pas,401,20,381,T19,324,19,19,t3pt,324,0,0,162
Benito van de Pas,305,Bounce out,305,20,285,19,0,t1pt,305,0,0,162
Benito van de Pas,305,Bounce out,305,20,285,19,20,t2pt,305,0,0,162
Benito van de Pas,305,Bounce out,305,20,285,19,19,t3pt,285,0,0,162
Benito van de Pas,266,20,246,T19,189,19,20,t1pt,266,0,0,162
Benito van de Pas,266,20,246,T19,189,19,57,t2pt,246,0,1,162
Benito van de Pas,266,20,246,T19,189,19,19,t3pt,189,0,0,162
Benito van de Pas,501,T20,441,T20,381,19,60,t1pt,501,0,1,163
Benito van de Pas,501,T20,441,T20,381,19,60,t2pt,441,0,1,163
Benito van de Pas,501,T20,441,T20,381,19,19,t3pt,381,0,0,163
Benito van de Pas,362,T20,302,T20,242,T20,60,t1pt,362,0,1,163
Benito van de Pas,362,T20,302,T20,242,T20,60,t2pt,302,0,1,163
Benito van de Pas,362,T20,302,T20,242,T20,60,t3pt,242,0,1,163
Benito van de Pas,182,T20,122,T20,62,T10,60,t1pt,182,0,1,163
Benito van de Pas,501,T20,441,T20,381,T19,60,t1pt,501,1,1,164
Benito van de Pas,501,T20,441,T20,381,T19,60,t2pt,441,1,1,164
Benito van de Pas,501,T20,441,T20,381,T19,57,t3pt,381,1,1,164
Benito van de Pas,324,20,304,T20,244,19,20,t1pt,324,1,0,164
Benito van de Pas,324,20,304,T20,244,19,60,t2pt,304,1,1,164
Benito van de Pas,324,20,304,T20,244,19,19,t3pt,244,1,0,164
Benito van de Pas,225,T20,165,19,146,T19,60,t1pt,225,1,1,164
Benito van de Pas,501,20,481,19,462,19,20,t1pt,501,0,0,165
Benito van de Pas,501,20,481,19,462,19,19,t2pt,481,0,0,165
Benito van de Pas,501,20,481,19,462,19,19,t3pt,462,0,0,165
Benito van de Pas,443,20,423,7,416,19,20,t1pt,443,0,0,165
Benito van de Pas,443,20,423,7,416,19,7,t2pt,423,0,0,165
Benito van de Pas,443,20,423,7,416,19,19,t3pt,416,0,0,165
Benito van de Pas,397,20,377,20,357,T19,20,t1pt,397,0,0,165
Benito van de Pas,397,20,377,20,357,T19,20,t2pt,377,0,0,165
Benito van de Pas,397,20,377,20,357,T19,57,t3pt,357,0,1,165
Benito van de Pas,300,5,295,Bounce out,295,20,5,t1pt,300,0,0,165
Benito van de Pas,300,5,295,Bounce out,295,20,0,t2pt,295,0,0,165
Benito van de Pas,300,5,295,Bounce out,295,20,20,t3pt,295,0,0,165
Benito van de Pas,275,T5,260,T19,203,7,15,t1pt,275,0,0,165
Benito van de Pas,275,T5,260,T19,203,7,57,t2pt,260,0,1,165
Benito van de Pas,275,T5,260,T19,203,7,7,t3pt,203,0,0,165
Benito van de Pas,196,T20,136,20,116,20,60,t1pt,196,0,1,165
Benito van de Pas,501,1,500,20,480,T19,1,t1pt,501,0,0,166
Benito van de Pas,501,1,500,20,480,T19,20,t2pt,500,0,0,166
Benito van de Pas,501,1,500,20,480,T19,57,t3pt,480,0,1,166
Benito van de Pas,423,20,403,19,384,T19,20,t1pt,423,0,0,166
Benito van de Pas,423,20,403,19,384,T19,19,t2pt,403,0,0,166
Benito van de Pas,423,20,403,19,384,T19,57,t3pt,384,0,1,166
Benito van de Pas,327,20,307,T20,247,5,20,t1pt,327,0,0,166
Benito van de Pas,327,20,307,T20,247,5,60,t2pt,307,0,1,166
Benito van de Pas,327,20,307,T20,247,5,5,t3pt,247,0,0,166
Benito van de Pas,242,T20,182,19,163,T18,60,t1pt,242,0,1,166
Benito van de Pas,242,T20,182,19,163,T18,19,t2pt,182,0,0,166
Benito van de Pas,501,20,481,19,462,T18,20,t1pt,501,1,0,167
Benito van de Pas,501,20,481,19,462,T18,19,t2pt,481,1,0,167
Benito van de Pas,501,20,481,19,462,T18,54,t3pt,462,1,1,167
Benito van de Pas,408,T20,348,19,329,18,60,t1pt,408,1,1,167
Benito van de Pas,408,T20,348,19,329,18,19,t2pt,348,1,0,167
Benito van de Pas,408,T20,348,19,329,18,18,t3pt,329,1,0,167
Benito van de Pas,311,T20,251,T1,248,5,60,t1pt,311,1,1,167
Benito van de Pas,311,T20,251,T1,248,5,3,t2pt,251,1,0,167
Benito van de Pas,311,T20,251,T1,248,5,5,t3pt,248,1,0,167
Benito van de Pas,243,20,223,20,203,7,20,t1pt,243,1,0,167
Benito van de Pas,243,20,223,20,203,7,20,t2pt,223,1,0,167
Benito van de Pas,243,20,223,20,203,7,7,t3pt,203,1,0,167
Benito van de Pas,501,20,481,T20,421,20,20,t1pt,501,0,0,168
Benito van de Pas,501,20,481,T20,421,20,60,t2pt,481,0,1,168
Benito van de Pas,501,20,481,T20,421,20,20,t3pt,421,0,0,168
Benito van de Pas,401,20,381,T7,360,T19,20,t1pt,401,0,0,168
Benito van de Pas,401,20,381,T7,360,T19,21,t2pt,381,0,0,168
Benito van de Pas,401,20,381,T7,360,T19,57,t3pt,360,0,1,168
Benito van de Pas,303,19,284,T19,227,20,19,t1pt,303,0,0,168
Benito van de Pas,303,19,284,T19,227,20,57,t2pt,284,0,1,168
Benito van de Pas,303,19,284,T19,227,20,20,t3pt,227,0,0,168
Benito van de Pas,207,20,187,19,168,18,20,t1pt,207,0,0,168
Benito van de Pas,207,20,187,19,168,18,19,t2pt,187,0,0,168
Benito van de Pas,501,T20,441,20,421,T20,60,t1pt,501,1,1,169
Benito van de Pas,501,T20,441,20,421,T20,20,t2pt,441,1,0,169
Benito van de Pas,501,T20,441,20,421,T20,60,t3pt,421,1,1,169
Benito van de Pas,361,20,341,19,322,T18,20,t1pt,361,1,0,169
Benito van de Pas,361,20,341,19,322,T18,19,t2pt,341,1,0,169
Benito van de Pas,361,20,341,19,322,T18,54,t3pt,322,1,1,169
Benito van de Pas,268,T20,208,T20,148,T18,60,t1pt,268,1,1,169
Benito van de Pas,268,T20,208,T20,148,T18,60,t2pt,208,1,1,169
Benito van de Pas,501,20,481,19,462,T19,20,t1pt,501,0,0,170
Benito van de Pas,501,20,481,19,462,T19,19,t2pt,481,0,0,170
Benito van de Pas,501,20,481,19,462,T19,57,t3pt,462,0,1,170
Benito van de Pas,405,T20,345,19,326,7,60,t1pt,405,0,1,170
Benito van de Pas,405,T20,345,19,326,7,19,t2pt,345,0,0,170
Benito van de Pas,405,T20,345,19,326,7,7,t3pt,326,0,0,170
Benito van de Pas,319,20,299,T19,242,19,20,t1pt,319,0,0,170
Benito van de Pas,319,20,299,T19,242,19,57,t2pt,299,0,1,170
Benito van de Pas,319,20,299,T19,242,19,19,t3pt,242,0,0,170
Benito van de Pas,223,T20,163,20,143,19,60,t1pt,223,0,1,170
Benito van de Pas,501,20,481,T1,478,T20,20,t1pt,501,1,0,171
Benito van de Pas,501,20,481,T1,478,T20,3,t2pt,481,1,0,171
Benito van de Pas,501,20,481,T1,478,T20,60,t3pt,478,1,1,171
Benito van de Pas,418,20,398,3,395,T18,20,t1pt,418,1,0,171
Benito van de Pas,418,20,398,3,395,T18,3,t2pt,398,1,0,171
Benito van de Pas,418,20,398,3,395,T18,54,t3pt,395,1,1,171
Benito van de Pas,341,20,321,T20,261,20,20,t1pt,341,1,0,171
Benito van de Pas,341,20,321,T20,261,20,60,t2pt,321,1,1,171
Benito van de Pas,341,20,321,T20,261,20,20,t3pt,261,1,0,171
Benito van de Pas,241,20,221,1,220,19,20,t1pt,241,1,0,171
Benito van de Pas,241,20,221,1,220,19,1,t2pt,221,1,0,171
Benito van de Pas,241,20,221,1,220,19,19,t3pt,220,1,0,171
Benito van de Pas,201,T1,198,T20,138,5,3,t1pt,201,1,0,171
Benito van de Pas,201,T1,198,T20,138,5,60,t2pt,198,1,1,171
Benito van de Pas,501,5,496,5,491,7,5,t1pt,501,0,0,172
Benito van de Pas,501,5,496,5,491,7,5,t2pt,496,0,0,172
Benito van de Pas,501,5,496,5,491,7,7,t3pt,491,0,0,172
Benito van de Pas,484,20,464,1,463,T7,20,t1pt,484,0,0,172
Benito van de Pas,484,20,464,1,463,T7,1,t2pt,464,0,0,172
Benito van de Pas,484,20,464,1,463,T7,21,t3pt,463,0,0,172
Benito van de Pas,442,T20,382,20,362,T20,60,t1pt,442,0,1,172
Benito van de Pas,442,T20,382,20,362,T20,20,t2pt,382,0,0,172
Benito van de Pas,442,T20,382,20,362,T20,60,t3pt,362,0,1,172
Benito van de Pas,302,20,282,20,262,T20,20,t1pt,302,0,0,172
Benito van de Pas,302,20,282,20,262,T20,20,t2pt,282,0,0,172
Benito van de Pas,302,20,282,20,262,T20,60,t3pt,262,0,1,172
Benito van de Pas,202,20,182,1,181,20,20,t1pt,202,0,0,172
Benito van de Pas,202,20,182,1,181,20,1,t2pt,182,0,0,172
Benito van de Pas,202,20,182,1,181,20,20,t3pt,181,0,0,172
Benito van de Pas,501,T20,441,20,421,20,60,t1pt,501,0,1,173
Benito van de Pas,501,T20,441,20,421,20,20,t2pt,441,0,0,173
Benito van de Pas,501,T20,441,20,421,20,20,t3pt,421,0,0,173
Benito van de Pas,401,T5,386,T19,329,19,15,t1pt,401,0,0,173
Benito van de Pas,401,T5,386,T19,329,19,57,t2pt,386,0,1,173
Benito van de Pas,401,T5,386,T19,329,19,19,t3pt,329,0,0,173
Benito van de Pas,310,T20,250,T20,190,T20,60,t1pt,310,0,1,173
Benito van de Pas,310,T20,250,T20,190,T20,60,t2pt,250,0,1,173
